job	company	sex	residence	blood_group	ssn	name	birthdate	race	age	leukocyty	weight	hbver	HK group	weight group	er-cv	ast	indicator	hematokrit	trombocyty	smoker	alt	etytr	erytrocyty	hemoglobin	alp	relationship
Print production planner	Thompson-Booker	M	"PSC 1498, Box 2140
APO AE 80302"	O-	401-75-1805	Mark Olson	1963-04-09	Black	58	5.42571	95.75334	7.17286	5-6	90-100	55.23659	63.04626	0.0	5.48016	7.91432	yes	8.43089	7.97376	6.79545	5.89614	89.26991	divorced
Print production planner	Thompson-Booker	M	"PSC 1498, Box 2140
APO AE 80302"	O-	401-75-1805	Mark Olson	1963-04-09	Black	58	9.37683	95.47926	5.87231	8-9	90-100	31.18266	36.71733	0.0	8.19007	6.59029	yes	18.926994499999996	4.19781	8.73198	8.55707	24.0379575	separated
Print production planner	Thompson-Booker	M	"PSC 1498, Box 2140
APO AE 80302"	O-	401-75-1805	Mark Olson	1963-04-09	Black	58	7.46478	12.94071	8.79145	8-9	10-20	66.36046	52.04613	1.0	8.13975	3.8245	no	6.32076	4.8798	5.50348	6.52626	82.75332	married
Surveyor, building control	Webb and Sons	M	"0415 Johnston Burg Suite 685
North Valerie, SD 74995"	O-	805-79-9256	Michael Austin	1978-08-31	White	43	7.84761	45.11106	9.11458	7-8	40-50	48.32678	56.49947	1.0	7.73166	4.64819	no	6.20796	5.20009	6.94841	5.80596	85.71635	nop
Surveyor, building control	Webb and Sons	M	"0415 Johnston Burg Suite 685
North Valerie, SD 74995"	O-	805-79-9256	Michael Austin	1978-08-31	White	43	7.57322	67.84035	6.86871	5-6	60-70	54.92661	21.40578	0.0	5.42908	6.82373	yes	11.47641	4.33165	7.92006	6.40494	82.88952	single
Surveyor, building control	Webb and Sons	M	"0415 Johnston Burg Suite 685
North Valerie, SD 74995"	O-	805-79-9256	Michael Austin	1978-08-31	White	43	4.64106	25.09117	6.09936	8-9	20-30	37.52045	42.97186	1.0	8.01636	5.32153	yes	5.20457	5.59545	7.01332	5.90181	89.1796	single
Veterinary surgeon	Olson, Reynolds and Black	F	"4686 Jackson Ramp Apt. 385
Davidfort, IA 77765"	A+	191-40-8233	Julie Mason	1973-06-28	White	48	7.95317	31.80321	7.37238	7-8	30-40	39.5662	57.67202	1.0	7.39414	4.78191	yes	3.7128785	5.16712	6.42158	6.16089	82.46261	separated
Veterinary surgeon	Olson, Reynolds and Black	F	"4686 Jackson Ramp Apt. 385
Davidfort, IA 77765"	A+	191-40-8233	Julie Mason	1973-06-28	White	48	8.98456	36.3754	8.04594	6-7	30-40	16.17366	60.73591	0.0	6.18079	10.24276	no	3.7128785	8.03331	6.393648000000001	7.26153	69.07378	married
Veterinary surgeon	Olson, Reynolds and Black	F	"4686 Jackson Ramp Apt. 385
Davidfort, IA 77765"	A+	191-40-8233	Julie Mason	1973-06-28	White	48	5.35121	41.59529	6.26355	9-10	40-50	47.77776	49.60206	1.0	9.55369	7.59542	no	3.7128785	7.32561	6.096985999999999	8.23394	32.94204	divorced
Museum/gallery curator	Carr PLC	F	"09705 Chen Corner Suite 621
Nelsonborough, LA 82083"	AB-	892-11-3158	Alexis Ward	1930-08-15	White	91	4.17093	71.94524	5.94524	9-10	70-80	51.06348	52.8803	1.0	9.64628	7.8268	no	18.926994499999996	8.38459	9.46112	7.67379	56.01619	widowed
Museum/gallery curator	Carr PLC	F	"09705 Chen Corner Suite 621
Nelsonborough, LA 82083"	AB-	892-11-3158	Alexis Ward	1930-08-15	White	91	4.4749	97.21384	7.75664	5-6	90-100	39.23359	54.56185	0.0	5.55651	8.39576	no	10.3527	8.8744005	7.47652	7.92833	45.60609	single
Museum/gallery curator	Carr PLC	F	"09705 Chen Corner Suite 621
Nelsonborough, LA 82083"	AB-	892-11-3158	Alexis Ward	1930-08-15	White	91	7.89416	113.75375	6.02121	7-8	110-120	33.33517	25.12409	1.0	7.48733	3.38205	no	8.85309	3.99361	6.72327	7.28752	74.33251	separated
Financial adviser	Brown, Heath and Fischer	M	"2419 Barton River Apt. 431
West Jacktown, WY 01946"	A+	315-90-9973	Benjamin Lucas	2002-12-16	White	18	5.97114	29.90975	6.80468	6-7	20-30	53.11706	56.26545	1.0	6.16408	5.30401	no	6.99597	6.32998	7.06029	7.84539	44.95891	widowed
Financial adviser	Brown, Heath and Fischer	M	"2419 Barton River Apt. 431
West Jacktown, WY 01946"	A+	315-90-9973	Benjamin Lucas	2002-12-16	White	18	8.1302	52.87246	6.15754	5-6	50-60	27.75517	36.37088	0.0	5.81768	7.52925	no	3.7128785	5.19174	4.48144	4.80959	42.66359	widowed
Financial adviser	Brown, Heath and Fischer	M	"2419 Barton River Apt. 431
West Jacktown, WY 01946"	A+	315-90-9973	Benjamin Lucas	2002-12-16	White	18	7.61563	70.85871	5.99395	4-5	70-80	56.03131	53.70344	0.0	4.87721	5.42401	no	12.92858	8.32454	7.7715	8.04026	41.74888	married
Accountant, chartered	Houston and Sons	F	"Unit 2498 Box 3047
DPO AP 82053"	A-	550-72-8364	Erica White	1915-12-12	Black	105	10.03216	118.44019	7.42142	4-5	110-120	39.29353	43.80421	1.0	4.09287	7.41603	no	6.80586	5.07243	5.14714	6.37755	86.85691	married
Accountant, chartered	Houston and Sons	F	"Unit 2498 Box 3047
DPO AP 82053"	A-	550-72-8364	Erica White	1915-12-12	Black	105	5.71678	74.15003	6.75994	7-8	70-80	64.13747	47.70863	1.0	7.9602	5.83846	yes	6.83969	6.84405	6.92644	7.60985	57.19848	widowed
Accountant, chartered	Houston and Sons	F	"Unit 2498 Box 3047
DPO AP 82053"	A-	550-72-8364	Erica White	1915-12-12	Black	105	6.71082	87.15751	6.57183	7-8	80-90	45.24177	38.30034	1.0	7.31773	4.93786	no	5.74074	5.79659	7.19335	5.80616	80.43859	married
Cabin crew	Chen-Anderson	F	"68740 Bautista Ridge
Lake Timothy, FL 25076"	O+	457-97-6744	Paula Ramsey	1949-02-25	White	72	7.06948	47.42951	4.44414	7-8	40-50	49.64271	32.68856	1.0	7.92503	4.00438	no	10.02868	5.38306	7.61786	7.18215	77.60512	divorced
Cabin crew	Chen-Anderson	F	"68740 Bautista Ridge
Lake Timothy, FL 25076"	O+	457-97-6744	Paula Ramsey	1949-02-25	White	72	8.19747	106.08896	7.73809	5-6	100-110	81.17257	51.01745	0.0	5.43577	5.34606	no	5.27122	3.823988	6.19279	7.4736	64.34404	divorced
Cabin crew	Chen-Anderson	F	"68740 Bautista Ridge
Lake Timothy, FL 25076"	O+	457-97-6744	Paula Ramsey	1949-02-25	White	72	7.53568	87.35891	5.07715	5-6	80-90	33.86394	46.35265	1.0	5.23931	4.42548	no	6.29105	4.95098	6.29511	5.26109	64.7548	widowed
Accommodation manager	Wong-Krueger	M	"148 Beard Park Apt. 639
Tylerfort, SC 35772"	O+	242-48-2090	Jacob Ibarra	1995-03-19	White	26	5.94446	87.71605	7.10424	6-7	80-90	35.2187	57.38688	0.0	6.42697	8.09565	yes	5.40237	7.33271	6.21197	6.41066	77.08638	married
Accommodation manager	Wong-Krueger	M	"148 Beard Park Apt. 639
Tylerfort, SC 35772"	O+	242-48-2090	Jacob Ibarra	1995-03-19	White	26	8.54525	63.62208	5.83744	6-7	60-70	13.35146	55.37268	0.0	6.11217	8.09186	no	7.09189	5.84005	5.45141	6.39464	80.28229	divorced
Accommodation manager	Wong-Krueger	M	"148 Beard Park Apt. 639
Tylerfort, SC 35772"	O+	242-48-2090	Jacob Ibarra	1995-03-19	White	26	7.15271	29.53493	6.15198	7-8	20-30	38.92621	53.3714	1.0	7.48334	3.8656	no	6.34381	5.12689	6.35329	6.36258	82.81846	single
IT trainer	Cervantes-Bailey	M	"7463 Robert Lakes Suite 931
Wardstad, NV 90138"	B+	651-74-4686	Adam Mercado	2015-09-24	White	6	5.46316	65.71927	7.86814	4-5	60-70	61.9655	60.90772	0.0	4.86391	7.53729	yes	5.74465	6.99424	5.60968	7.04465	66.39347	divorced
IT trainer	Cervantes-Bailey	M	"7463 Robert Lakes Suite 931
Wardstad, NV 90138"	B+	651-74-4686	Adam Mercado	2015-09-24	White	6	6.39593	100.19146	5.96939	8-9	100-110	55.23531	50.20779	1.0	8.82289	6.08385	yes	7.7682	4.70615	7.10437	5.9854	87.16025	divorced
IT trainer	Cervantes-Bailey	M	"7463 Robert Lakes Suite 931
Wardstad, NV 90138"	B+	651-74-4686	Adam Mercado	2015-09-24	White	6	9.54025	38.81253	8.64531	7-8	30-40	72.19585	54.16697	0.0	7.66312	7.97466	no	6.74271	5.77042	5.86697	6.92707	87.54911	divorced
Restaurant manager	Krueger-Velasquez	M	"6791 Michael Courts
Brayport, IA 44264"	AB+	361-51-1583	Matthew Reyes	1972-02-12	Asian	49	4.92584	62.7606	7.20696	9-10	60-70	45.65132	67.18833	1.0	9.30499	5.00011	yes	18.926994499999996	4.61035	8.23266	6.6379	89.688798	single
Restaurant manager	Krueger-Velasquez	M	"6791 Michael Courts
Brayport, IA 44264"	AB+	361-51-1583	Matthew Reyes	1972-02-12	Asian	49	6.79404	30.45646	5.66299	5-6	30-40	60.60284	69.21217	0.0	5.39171	8.93264	yes	4.50513	7.07928	6.07235	6.29799	86.61272	married
Restaurant manager	Krueger-Velasquez	M	"6791 Michael Courts
Brayport, IA 44264"	AB+	361-51-1583	Matthew Reyes	1972-02-12	Asian	49	7.51527	109.0356	7.50603	3-4	100-110	57.36433	37.47194	1.0	3.05832	5.0695	no	6.33944	5.22631	6.00721	6.62349	87.49563	single
Naval architect	Alvarez-Murphy	F	"843 Jennifer Dale Apt. 260
Shepherdburgh, NE 86972"	O-	809-94-4521	Susan Robinson	2010-11-23	White	10	8.86214	41.8676	6.63628	4-5	40-50	48.99606	43.97489	1.0	4.05432	5.89665	yes	3.86948	4.82735	7.03842	5.57163	80.83008	nop
Naval architect	Alvarez-Murphy	F	"843 Jennifer Dale Apt. 260
Shepherdburgh, NE 86972"	O-	809-94-4521	Susan Robinson	2010-11-23	White	10	5.31429	8.46792	5.95916	4-5	0-10	24.86592	38.96727	0.0	4.53762	5.82391	yes	13.82433	8.8744005	8.03592	7.26992	69.36059	separated
Naval architect	Alvarez-Murphy	F	"843 Jennifer Dale Apt. 260
Shepherdburgh, NE 86972"	O-	809-94-4521	Susan Robinson	2010-11-23	White	10	7.61567	45.86412	7.32024	5-6	40-50	59.29891	45.07748	1.0	5.26316	4.49944	no	8.33507	4.93826	6.16238	5.17309	65.98102	single
Primary school teacher	Fischer-Whitney	M	"050 Parsons Glen
Gutierrezborough, MT 19210"	A+	011-38-3709	Bruce Williams	1987-03-13	Black	34	6.997	67.65693	4.60693	7-8	60-70	56.15283	51.05836	0.0	7.74574	8.35099	no	6.86012	6.91415	6.81793	8.71047	32.99265	divorced
Primary school teacher	Fischer-Whitney	M	"050 Parsons Glen
Gutierrezborough, MT 19210"	A+	011-38-3709	Bruce Williams	1987-03-13	Black	34	4.94839	37.24762	5.83624	6-7	30-40	43.98474	42.73191	0.0	6.89571	9.17564	no	11.58944	7.97314	7.71534	8.36208	30.75404	separated
Primary school teacher	Fischer-Whitney	M	"050 Parsons Glen
Gutierrezborough, MT 19210"	A+	011-38-3709	Bruce Williams	1987-03-13	Black	34	7.72648	41.25383	8.16874	7-8	40-50	27.93098	59.83311	1.0	7.06161	3.95401	yes	18.926994499999996	4.6039	8.76971	6.06529	87.24943	single
Forensic scientist	Briggs Ltd	F	"USS Hall
FPO AE 46717"	B-	066-97-6639	Ashley Anderson	1907-10-24	White	114	6.86677	56.72869	7.25073	8-9	50-60	53.44406	49.78931	1.0	8.34416	5.90827	no	6.90058	5.0973	6.40322	7.50287	59.87481	married
Forensic scientist	Briggs Ltd	F	"USS Hall
FPO AE 46717"	B-	066-97-6639	Ashley Anderson	1907-10-24	White	114	4.9186	27.03569	6.79015	6-7	20-30	39.44219	48.6001	1.0	6.07193	5.57627	no	12.15328	7.09783	7.84061	6.27239	89.688798	single
Forensic scientist	Briggs Ltd	F	"USS Hall
FPO AE 46717"	B-	066-97-6639	Ashley Anderson	1907-10-24	White	114	5.66948	80.41454	6.39779	7-8	80-90	52.30409	23.54973	1.0	7.39393	4.79852	yes	18.33602	5.2421	8.48576	6.58477	86.02848	nop
Holiday representative	Delgado, Ferrell and Hill	M	"8220 Aaron Knolls Apt. 622
Kimmouth, CT 11521"	AB-	078-69-9363	Eric Robinson	2001-06-13	Black	20	8.24812	75.29202	6.71761	5-6	70-80	44.50639	37.62898	1.0	5.19906	6.11943	yes	8.87805	5.76931	6.8091	7.22118	74.60599	single
Holiday representative	Delgado, Ferrell and Hill	M	"8220 Aaron Knolls Apt. 622
Kimmouth, CT 11521"	AB-	078-69-9363	Eric Robinson	2001-06-13	Black	20	5.87591	17.45448	5.839	8-9	10-20	68.72967	39.98617	1.0	8.9337	7.92482	no	6.27602	7.43918	6.36471	6.6698	89.63266	married
Holiday representative	Delgado, Ferrell and Hill	M	"8220 Aaron Knolls Apt. 622
Kimmouth, CT 11521"	AB-	078-69-9363	Eric Robinson	2001-06-13	Black	20	5.10154	134.44447	5.68594	5-6	130-140	43.93618	44.4568	0.0	5.98137	8.08584	no	9.20892	6.98793	7.50919	7.13291	75.07963	married
Financial adviser	Knapp-Rodriguez	F	"Unit 0133 Box 8730
DPO AP 82896"	O-	276-32-5022	Linda Allen	1989-08-17	White	32	6.91232	37.43755	5.29476	5-6	30-40	47.64582	48.9595	1.0	5.83205	3.65974	yes	10.26067	4.93469	7.68472	7.04394	79.33882	married
Financial adviser	Knapp-Rodriguez	F	"Unit 0133 Box 8730
DPO AP 82896"	O-	276-32-5022	Linda Allen	1989-08-17	White	32	8.71204	67.45895	5.71595	3-4	60-70	43.8943	60.28179	1.0	3.89048	7.7244	yes	5.33406	6.57836	6.79244	6.33324	86.68454	single
Financial adviser	Knapp-Rodriguez	F	"Unit 0133 Box 8730
DPO AP 82896"	O-	276-32-5022	Linda Allen	1989-08-17	White	32	7.90049	51.63974	6.58665	5-6	50-60	43.21987	55.09924	0.0	5.47767	8.04692	yes	9.85512	5.64059	7.50932	4.7283	49.09181	nop
Print production planner	Jackson, Burns and Baker	M	"712 Andrew Station
New Courtney, OR 45030"	B+	282-67-3497	Mr. Jesse Pierce MD	1932-05-06	White	89	5.4607	107.2213	5.74829	7-8	100-110	37.37573	58.67317	0.0	7.5044	8.70956	no	17.86616	8.8744005	8.39616	6.81033	75.47236	divorced
Print production planner	Jackson, Burns and Baker	M	"712 Andrew Station
New Courtney, OR 45030"	B+	282-67-3497	Mr. Jesse Pierce MD	1932-05-06	White	89	6.12764	50.61638	6.12109	7-8	50-60	33.81381	60.85781	0.0	7.52442	7.08343	yes	18.926994499999996	8.8744005	9.02861	6.57814	81.29179	divorced
Print production planner	Jackson, Burns and Baker	M	"712 Andrew Station
New Courtney, OR 45030"	B+	282-67-3497	Mr. Jesse Pierce MD	1932-05-06	White	89	8.95312	57.30118	6.82606	3-4	50-60	41.59509	43.83864	1.0	3.83906	7.2899	yes	8.0847	5.95344	5.55282	5.47552	77.74183	divorced
Early years teacher	Cruz-Fisher	M	"7688 April Freeway
Port Jenniferland, HI 07897"	AB-	166-66-0032	Joshua Evans	1913-01-16	Black	108	4.31307	85.24748	9.01014	8-9	80-90	69.44511	56.80735	1.0	8.0266	4.82486	no	5.9005	5.02587	5.65479	7.18158	69.17635	single
Early years teacher	Cruz-Fisher	M	"7688 April Freeway
Port Jenniferland, HI 07897"	AB-	166-66-0032	Joshua Evans	1913-01-16	Black	108	4.83963	107.90515	7.96362	6-7	100-110	21.26501	48.61562	0.0	6.71332	8.58568	no	10.75887	8.8744005	7.55715	8.2267	27.25261	single
Early years teacher	Cruz-Fisher	M	"7688 April Freeway
Port Jenniferland, HI 07897"	AB-	166-66-0032	Joshua Evans	1913-01-16	Black	108	5.99561	29.46887	5.47057	5-6	20-30	48.63473	65.07642	0.0	5.40578	4.87958	yes	5.87235	8.8744005	6.85106	7.05537	74.37162	divorced
Video editor	Garcia, Ramirez and Hill	M	"69763 Jones Lights Apt. 256
Davidton, NY 43493"	A+	247-29-7649	Mr. Corey Vargas	1951-10-19	White	70	5.76509	114.66897	5.88851	8-9	110-120	61.61033	43.54354	1.0	8.82892	6.11677	no	5.10344	5.4958	6.12968	6.98297	82.6272	single
Video editor	Garcia, Ramirez and Hill	M	"69763 Jones Lights Apt. 256
Davidton, NY 43493"	A+	247-29-7649	Mr. Corey Vargas	1951-10-19	White	70	7.67414	7.07682	7.03761	7-8	0-10	61.5984	37.69901	1.0	7.23889	3.3057	no	7.91016	4.09615	7.22185	6.06111	78.30662	divorced
Video editor	Garcia, Ramirez and Hill	M	"69763 Jones Lights Apt. 256
Davidton, NY 43493"	A+	247-29-7649	Mr. Corey Vargas	1951-10-19	White	70	9.16215	71.93335	7.08316	6-7	70-80	28.35664	75.1225	1.0	6.16293	7.93169	no	8.19406	6.65247	7.16357	5.65497	79.78436	married
Therapist, occupational	Smith, Todd and Lewis	F	"1656 Judith Islands Suite 887
New Brandon, CO 34117"	AB-	715-03-7842	Haley Diaz	1955-01-22	White	66	5.47232	127.12904	6.47594	6-7	120-130	37.52599	39.3799	1.0	6.78628	4.88003	yes	6.33732	5.46575	5.43761	7.51444	61.93241	divorced
Therapist, occupational	Smith, Todd and Lewis	F	"1656 Judith Islands Suite 887
New Brandon, CO 34117"	AB-	715-03-7842	Haley Diaz	1955-01-22	White	66	9.36448	70.6895	8.66352	3-4	70-80	47.75901	61.21869	1.0	3.35066	8.00245	no	7.93181	6.12173	5.96442	4.83013	46.85254	divorced
Therapist, occupational	Smith, Todd and Lewis	F	"1656 Judith Islands Suite 887
New Brandon, CO 34117"	AB-	715-03-7842	Haley Diaz	1955-01-22	White	66	5.99596	91.53252	5.13153	8-9	90-100	42.21746	30.04228	1.0	8.22369	5.41324	yes	8.65911	5.10668	7.1938	6.30373	89.688798	separated
Public librarian	Rios, Herman and Johnson	F	"3523 Larry Camp Apt. 602
North Larrymouth, MO 68282"	O-	804-15-8334	Denise Hodge	1917-04-19	White	104	8.60579	119.03932	6.88459	7-8	110-120	43.48169	73.83283	0.0	7.03304	7.55151	no	4.95622	5.01119	6.76276	4.58842	40.07399	married
Public librarian	Rios, Herman and Johnson	F	"3523 Larry Camp Apt. 602
North Larrymouth, MO 68282"	O-	804-15-8334	Denise Hodge	1917-04-19	White	104	5.57675	85.12318	6.98148	6-7	80-90	50.71786	46.32129	1.0	6.03663	4.28167	no	9.82844	5.50862	7.49771	5.99775	82.84218	married
Public librarian	Rios, Herman and Johnson	F	"3523 Larry Camp Apt. 602
North Larrymouth, MO 68282"	O-	804-15-8334	Denise Hodge	1917-04-19	White	104	8.411	39.27844	7.42139	4-5	30-40	53.98007	43.23949	1.0	4.80597	6.23829	no	4.58434	5.66464	5.80025	6.80141	86.06259	single
Engineer, manufacturing systems	Blake, Smith and Ramirez	F	"1288 Brent Lake
Hectorton, MD 91240"	AB+	647-44-0857	Sandra Olsen	1974-12-19	White	46	8.21372	10.68437	6.98087	4-5	10-20	50.55459	42.5016	1.0	4.9859	5.98408	no	11.25891	5.65969	7.67104	6.58052	89.688798	divorced
Engineer, manufacturing systems	Blake, Smith and Ramirez	F	"1288 Brent Lake
Hectorton, MD 91240"	AB+	647-44-0857	Sandra Olsen	1974-12-19	White	46	5.18283	30.76822	8.35433	8-9	30-40	15.51698	28.98968	1.0	8.467	5.45916	yes	3.7128785	5.80864	5.07114	6.74177	85.50365	single
Engineer, manufacturing systems	Blake, Smith and Ramirez	F	"1288 Brent Lake
Hectorton, MD 91240"	AB+	647-44-0857	Sandra Olsen	1974-12-19	White	46	3.90378	81.20379	5.80865	5-6	80-90	38.63209	46.61147	0.0	5.68374	9.19778	yes	11.09275	8.47938	8.15963	5.59275	82.96444	divorced
Lecturer, further education	Padilla-Larsen	M	"USCGC Jensen
FPO AP 69648"	O-	164-38-8555	Tyler Mclaughlin	1936-09-26	Hawaiian	85	5.50671	95.2661	5.58706	7-8	90-100	59.86278	77.75044	1.0	7.79946	6.18332	no	8.10094	6.36175	7.38121	5.98183	89.16172	married
Lecturer, further education	Padilla-Larsen	M	"USCGC Jensen
FPO AP 69648"	O-	164-38-8555	Tyler Mclaughlin	1936-09-26	Hawaiian	85	4.23994	55.79515	5.821	3-4	50-60	46.79918	54.00677	0.0	3.70234	7.30688	no	9.91105	8.8744005	6.84401	5.31089	69.29485	single
Lecturer, further education	Padilla-Larsen	M	"USCGC Jensen
FPO AP 69648"	O-	164-38-8555	Tyler Mclaughlin	1936-09-26	Hawaiian	85	6.38831	42.13988	4.55313	6-7	40-50	34.64285	52.64786	1.0	6.46257	3.4185	no	4.54121	5.30981	5.8768	7.61401	57.22039	widowed
Chiropodist	Mercado, Davis and Martinez	M	"76626 Smith Terrace Apt. 165
Michaelville, TN 33310"	O+	085-43-1085	Bruce Price	2017-11-16	Indian	3	5.50136	12.7403	6.65933	9-10	10-20	41.27784	39.62028	1.0	9.27616	5.43098	no	7.85876	4.47345	6.14787	8.02918	38.67173	married
Chiropodist	Mercado, Davis and Martinez	M	"76626 Smith Terrace Apt. 165
Michaelville, TN 33310"	O+	085-43-1085	Bruce Price	2017-11-16	Indian	3	7.09381	51.17259	6.80878	8-9	50-60	33.47336	69.27994	1.0	8.00247	4.36195	yes	11.40791	3.823988	7.74805	7.49125	63.89583	single
Chiropodist	Mercado, Davis and Martinez	M	"76626 Smith Terrace Apt. 165
Michaelville, TN 33310"	O+	085-43-1085	Bruce Price	2017-11-16	Indian	3	7.21713	88.75232	7.58776	3-4	80-90	37.46312	28.32925	0.0	3.88066	7.9081	no	10.5335	5.67602	7.74834	6.2836	85.71796	divorced
Radiation protection practitioner	Brooks PLC	M	"65266 Thomas Falls
North Micheal, MN 69228"	A+	041-54-6335	George Green	1999-01-17	White	22	7.54093	18.775	6.36775	4-5	10-20	78.52003	51.71792	0.0	4.74042	10.35016	no	3.7128785	7.74552	6.1658	6.90683	76.56627	divorced
Radiation protection practitioner	Brooks PLC	M	"65266 Thomas Falls
North Micheal, MN 69228"	A+	041-54-6335	George Green	1999-01-17	White	22	6.35713	83.80303	6.62325	7-8	80-90	51.54905	52.47822	0.0	7.19973	7.27149	no	3.7128785	8.8744005	6.74386	5.27348	69.68324	separated
Radiation protection practitioner	Brooks PLC	M	"65266 Thomas Falls
North Micheal, MN 69228"	A+	041-54-6335	George Green	1999-01-17	White	22	7.55076	79.02363	5.98638	4-5	70-80	51.20805	54.3302	1.0	4.77068	5.93392	no	12.96212	6.21581	8.01787	8.10559	44.22303	married
Administrator, charities/voluntary organisations	Hunter, Johnson and Miller	F	"741 Joseph Crossroad
East Chadport, DC 26549"	O+	041-52-4743	Crystal Warren	2008-03-21	White	13	4.49293	162.33793	7.95978	6-7	160-170	39.17434	40.96545	1.0	6.8998	3.80455	no	3.72532	4.70726	5.73653	6.69957	80.39593	separated
Administrator, charities/voluntary organisations	Hunter, Johnson and Miller	F	"741 Joseph Crossroad
East Chadport, DC 26549"	O+	041-52-4743	Crystal Warren	2008-03-21	White	13	7.06523	37.18933	6.28324	7-8	30-40	65.94729	71.45624	1.0	7.37549	4.89035	yes	9.54966	3.823988	6.94797	8.50211	28.7609	married
Administrator, charities/voluntary organisations	Hunter, Johnson and Miller	F	"741 Joseph Crossroad
East Chadport, DC 26549"	O+	041-52-4743	Crystal Warren	2008-03-21	White	13	3.775	144.55665	7.4913	8-9	140-150	52.12674	70.29653	1.0	8.63083	5.13517	yes	7.14598	6.21551	6.49744	6.07709	89.42675	married
Lobbyist	Parker Inc	F	"631 Matthew Mount
Lake Jonathanborough, WV 75860"	A+	364-46-6317	Morgan Holland	2009-05-28	White	12	8.43717	16.06609	5.26909	6-7	10-20	31.68716	58.73341	0.0	6.98	6.91146	no	6.48632	4.34956	6.06731	8.582391999999999	24.0379575	single
Lobbyist	Parker Inc	F	"631 Matthew Mount
Lake Jonathanborough, WV 75860"	A+	364-46-6317	Morgan Holland	2009-05-28	White	12	3.16348	120.16362	5.92249	9-10	120-130	54.36404	30.83984	1.0	9.13462	6.56219	no	7.25379	7.31162	7.09954	7.93917	48.45425	nop
Lobbyist	Parker Inc	F	"631 Matthew Mount
Lake Jonathanborough, WV 75860"	A+	364-46-6317	Morgan Holland	2009-05-28	White	12	8.11574	60.64187	6.93469	7-8	60-70	58.17376	31.19879	1.0	7.93974	5.81853	no	6.5034	4.99198	6.63411	5.66538	79.14977	married
Agricultural consultant	Robinson Inc	M	"1124 Brian Island Suite 291
Leahside, UT 08835"	B-	376-41-4623	Francisco Green	1998-09-23	White	23	7.46188	48.54153	6.88255	6-7	40-50	60.00287	70.51396	0.0	6.85601	6.8131	no	5.35218	6.97697	7.0497	6.75581	81.40099	married
Agricultural consultant	Robinson Inc	M	"1124 Brian Island Suite 291
Leahside, UT 08835"	B-	376-41-4623	Francisco Green	1998-09-23	White	23	8.7811	86.4894	6.41853	6-7	80-90	25.54526	40.30402	1.0	6.77104	7.56514	no	6.26191	6.78057	6.05442	7.31879	66.8229	nop
Agricultural consultant	Robinson Inc	M	"1124 Brian Island Suite 291
Leahside, UT 08835"	B-	376-41-4623	Francisco Green	1998-09-23	White	23	5.00153	18.56734	7.95821	6-7	10-20	33.76049	50.7121	1.0	6.82632	3.42323	no	10.87356	3.823988	7.31027	7.47711	58.69955	single
Building surveyor	Pruitt, Davidson and Johnson	M	"58922 Connie Glen
Coreymouth, KS 22962"	B+	465-13-2343	Roger Nichols	1922-10-12	White	99	8.06647	132.41982	8.83315	5-6	130-140	64.34072	58.33871	1.0	5.53695	5.97604	yes	3.7128785	5.87129	5.42069	6.11572	85.99226	separated
Building surveyor	Pruitt, Davidson and Johnson	M	"58922 Connie Glen
Coreymouth, KS 22962"	B+	465-13-2343	Roger Nichols	1922-10-12	White	99	5.39877	29.50648	8.03792	7-8	20-30	63.76375	47.47626	1.0	7.03505	4.49815	yes	14.22306	4.45502	8.22531	8.65601	24.0379575	married
